day,S,E,I,R
0,976263,0,0,0
0.1,976263.0,0.0,0.0,0.0
0.2,976263.0,0.0,0.0,0.0
0.30000000000000004,976263.0,0.0,0.0,0.0
0.4,978510.9999882752,6.016952266877873e-07,1.0810190891567601e-05,3.128479659895694e-07
0.5,978510.9999881209,7.426780923577775e-07,1.0746652546382027e-05,3.8983474395425884e-07
0.6,978510.9999879674,8.79970636301021e-07,1.0686339102449958e-05,4.6637925174666516e-07
0.7,978510.9999878147,1.0136915441572404e-06,1.0629155251346089e-05,5.425041821702887e-07
0.7999999999999999,976262.9999978326,2.0415152154889054e-06,1.2435270006785126e-07,1.5518483402876482e-09
0.8999999999999999,976262.9999978305,2.0031302284621656e-06,1.6376731173506957e-07,2.5814729807709446e-09
0.9999999999999999,976262.9999978279,1.9660554230368187e-06,2.021495677685841e-07,3.888923588944334e-09
1.0999999999999999,976262.9999978248,1.930250490202968e-06,2.3953252187890236e-07,5.466944865418883e-09
1.2,976262.999997821,1.8956763793099438e-06,2.7594820183180464e-07,7.308513925305403e-09
1.3,976262.9999978169,1.8622952588665125e-06,3.11427641434799e-07,9.406833084877874e-09
1.4000000000000001,978510.9999845651,3.699743861268499e-06,1.0657375498252766e-05,1.0772364651351075e-06
1.5000000000000002,978510.9999844128,3.7772198628077317e-06,1.065602934321291e-05,1.153354840036925e-06
1.6000000000000003,978510.9999842606,3.853142696977573e-06,1.0656221222140515e-05,1.2294691175543646e-06
1.7000000000000004,978510.9999841084,3.927564872204625e-06,1.0657909761130882e-05,1.3055901350793504e-06
1.8000000000000005,976262.9999957215,3.658688483211565e-06,5.942581532622917e-07,2.5003842762231492e-08
1.9000000000000006,976262.9999957125,3.5951315567553393e-06,6.623038471812612e-07,2.9492610225014712e-08
2.0000000000000004,976262.9999957026,3.5337832336917206e-06,7.286207705519392e-07,3.4461210532117606e-08
2.1000000000000005,976262.9999956918,3.474575726203787e-06,7.932645625853052e-07,3.989749507759781e-08
2.2000000000000006,976262.9999956801,3.4174433634043366e-06,8.562891367897889e-07,4.578970648268362e-08
2.3000000000000007,976262.9999956674,3.3623225253936804e-06,9.17746734780221e-07,5.2126466462515905e-08
2.400000000000001,978510.9999809392,6.168655071156511e-06,1.1040713795278932e-05,1.8507628490051512e-06
2.500000000000001,978510.9999807815,6.20266521734799e-06,1.1085406488599734e-05,1.9297844922794834e-06
2.600000000000001,978510.9999806231,6.2366340422533266e-06,1.1130458451604892e-05,2.0091266542030087e-06
2.700000000000001,978510.9999804641,6.270567445529078e-06,1.1175866362796715e-05,2.088791889040909e-06
2.800000000000001,976262.9999935774,5.011834046673696e-06,1.3185913106845172e-06,9.15428288928686e-08
2.9000000000000012,976262.9999935579,4.931882030657725e-06,1.4082834985775697e-06,1.0128300077007817e-07
3.0000000000000013,976262.9999935372,4.854766040687306e-06,1.4957724069208764e-06,1.1165591914310348e-07
3.1000000000000014,976262.9999935152,4.780399265692243e-06,1.581129365158432e-06,1.22646102385741e-07
3.2000000000000015,976262.999993492,4.708697606679196e-06,1.664423492217006e-06,1.3423857043142272e-07
3.3000000000000016,976262.9999934677,4.639579592255538e-06,1.7457217654403785e-06,1.4641882923129992e-07
3.4000000000000017,978510.9999772818,8.222986536356145e-06,1.1827392290713084e-05,2.666701713738112e-06
3.5000000000000018,978510.9999771129,8.227444821172558e-06,1.1907130314794225e-05,2.751468151846801e-06
3.600000000000002,978510.9999769427,8.232942625079599e-06,1.1986400063877098e-05,2.836802460492821e-06
3.700000000000002,978510.9999767714,8.239452741030025e-06,1.2065225314845056e-05,2.922701380197199e-06
3.800000000000002,976262.9999913316,6.211375142188169e-06,2.2387915573840547e-06,2.1708583004802596e-07
3.900000000000002,976262.9999912989,6.1208085408641066e-06,2.3457329936698607e-06,2.3346066501006088e-07
4.000000000000002,976262.9999912647,6.03352976511747e-06,2.4501413752414394e-06,2.505902708353085e-07
4.100000000000001,976262.9999912289,5.949438473363325e-06,2.552099246783844e-06,2.68456850623888e-07
4.200000000000001,976262.9999911918,5.868437460179538e-06,2.6516865972483936e-06,2.870431879049856e-07
4.300000000000001,976262.9999911533,5.790432558627352e-06,2.748980939563041e-06,3.063326286677954e-07
4.4,978510.9999735068,1.0014078366585047e-05,1.2927778701213727e-05,3.5504684166752025e-06
4.5,978510.999973322,9.998634307532807e-06,1.3035179820764725e-05,3.6431939090459134e-06
4.6,978510.9999731358,9.985015121804979e-06,1.3141527008095604e-05,3.736682762020113e-06
4.699999999999999,978510.999972948,9.973169767877195e-06,1.3246863621002186e-05,3.830927603151799e-06
4.799999999999999,976262.9999889327,7.333468163409029e-06,3.3184657325988373e-06,4.1421096198560917e-07
4.899999999999999,976262.9999888844,7.236057271478257e-06,3.4400157349403482e-06,4.383500723968972e-07
4.999999999999998,976262.9999888345,7.142274660500141e-06,3.558795722746766e-06,4.6334744922576905e-07
5.099999999999998,976262.9999887828,7.052009955609775e-06,3.674896611463585e-06,4.89183633052815e-07
5.1999999999999975,976262.9999887295,6.965156233343073e-06,3.788406504435256e-06,5.158398037583977e-07
5.299999999999997,976262.9999886745,6.881609914146322e-06,3.8994107806241235e-06,5.432977607511506e-07
5.399999999999997,976262.9999886181,6.801270658235383e-06,4.007992179596484e-06,5.715399038132291e-07
5.4999999999999964,976262.9999885601,6.724041264700152e-06,4.114230883860906e-06,6.005492145430979e-07
5.599999999999996,976262.9999885006,6.649827573753168e-06,4.218204598641333e-06,6.303092383772402e-07
5.699999999999996,976262.9999884396,6.578538372024403e-06,4.31998862916489e-06,6.608040671727515e-07
5.799999999999995,976262.9999883772,6.510085300807297e-06,4.419655955541847e-06,6.920183223333446e-07
5.899999999999995,976262.9999883134,6.444382767164105e-06,4.517277305312767e-06,7.239371384618354e-07
5.999999999999995,976262.9999882482,6.3813478578014385e-06,4.612921223735524e-06,7.565461475227091e-07
6.099999999999994,976262.9999881816,6.320900255629694e-06,4.70665414188263e-06,7.898314634988741e-07
6.199999999999994,976262.9999881138,6.262962158922745e-06,4.7985404426170904e-06,8.237796675272091e-07
6.299999999999994,976262.9999880446,6.207458202996859e-06,4.88864252451291e-06,8.58377793497987e-07
6.399999999999993,976262.9999879742,6.1543153843303585e-06,4.977020863784283e-06,8.936133141037247e-07
6.499999999999993,976262.9999879025,6.1034629870479655e-06,5.063734074285522e-06,9.294741273234571e-07
6.5999999999999925,976262.9999878295,6.0548325116961475e-06,5.148838965641848e-06,9.659485433288717e-07
6.699999999999992,976262.9999877553,6.008357606238078e-06,5.23239059956928e-06,1.0030252717991615e-06
6.799999999999992,976262.99998768,5.9639739991990555e-06,5.314442344440057e-06,1.0406934096318639e-06
6.8999999999999915,976262.9999876035,5.921619434895368e-06,5.395045928148262e-06,1.0789424290373495e-06
6.999999999999991,976262.9999875259,5.881233610681688e-06,5.474251489328614e-06,1.1177621660050103e-06
7.099999999999991,976262.999987447,5.842758116154097e-06,5.552107626979754e-06,1.157142809129568e-06
7.19999999999999,976262.9999873672,5.80613637424781e-06,5.628661448541727e-06,1.1970748887862839e-06
7.29999999999999,976262.9999872863,5.771313584170561e-06,5.703958616475844e-06,1.237549266644204e-06
7.39999999999999,978510.9999651143,1.1479128216231497e-05,1.6667988087859676e-05,6.737782388609108e-06
7.499999999999989,978510.9999648761,1.1487575017853355e-05,1.6778204346458423e-05,6.857233443920836e-06
7.599999999999989,978510.9999646365,1.1497413438840104e-05,1.6887818414490823e-05,6.977469588413881e-06
7.699999999999989,978510.9999643952,1.1508607406016305e-05,1.6996861950142125e-05,7.098486634356072e-06
7.799999999999988,976262.9999847125,7.651215544087338e-06,6.1862013728631076e-06,1.4492895891679752e-06
7.899999999999988,976262.9999846233,7.5879751394100645e-06,6.294015190919565e-06,1.4938630025485595e-06
7.999999999999988,976262.9999845326,7.527497603628629e-06,6.39982905468864e-06,1.5391993305376323e-06
8.099999999999987,976262.9999844404,7.4697004296419345e-06,6.503711431683939e-06,1.585284533547701e-06
8.199999999999987,976262.9999843468,7.4145036974709275e-06,6.605728683790834e-06,1.6321050534850867e-06
8.299999999999986,976262.9999842517,7.361829993717444e-06,6.705945133003436e-06,1.6796477989457345e-06
8.399999999999986,978510.9999604684,1.3458757705982942e-05,1.8093013723548408e-05,7.978911084160581e-06
8.499999999999986,978510.9999602099,1.3448160501769218e-05,1.8232348397651204e-05,8.108645238883158e-06
8.599999999999985,978510.9999599494,1.3439743858684804e-05,1.8370502007365733e-05,8.239370392208868e-06
8.699999999999985,978510.999959687,1.3433447893982352e-05,1.8507525815253677e-05,8.371078291974966e-06
8.799999999999985,976262.9999815285,9.231691799162601e-06,7.309413789069181e-06,1.9293513276301136e-06
8.899999999999984,976262.9999814231,9.153208596211963e-06,7.440577022761057e-06,1.9820313583733504e-06
8.999999999999984,976262.9999813159,9.078117030797449e-06,7.569276649706402e-06,2.0356394199062287e-06
9.099999999999984,976262.9999812068,9.006315699112824e-06,7.695596778473078e-06,2.090158216990372e-06
9.199999999999983,976262.999981096,8.937706376439887e-06,7.8196189300261e-06,2.1455710458725974e-06
9.299999999999983,976262.9999809834,8.872193918175951e-06,7.941422118507312e-06,2.2018617760920592e-06
9.399999999999983,978510.9999555249,1.534462536637794e-05,1.979733684781782e-05,9.332079858225887e-06
9.499999999999982,978510.9999552422,1.5320791094089104e-05,1.996199163238321e-05,9.474078443762417e-06
9.599999999999982,978510.9999549569,1.5299757617137537e-05,2.0125027549113457e-05,9.61724731300469e-06
9.699999999999982,978510.9999546694,1.528144657910924e-05,2.0286511152171634e-05,9.761575141520293e-06
9.799999999999981,976262.9999780868,1.0762946493605025e-05,8.65170002787796e-06,2.4975989973038723e-06
9.89999999999998,976262.9999779621,1.0673275830080875e-05,8.803713166790924e-06,2.5599414726954923e-06
9.99999999999998,976262.9999778352,1.0587510614098692e-05,8.952896501322836e-06,2.6233595912480936e-06
10.09999999999998,976262.9999777062,1.050553417883345e-05,9.099346832930393e-06,2.6878334875933457e-06
10.19999999999998,976262.9999775753,1.0427233515522174e-05,9.243157985757746e-06,2.753343977112423e-06
10.29999999999998,976262.9999774422,1.0352499159581914e-05,9.384420899585718e-06,2.8198725350032e-06
10.399999999999979,978510.9999502384,1.7194783046095615e-05,2.1750165065239147e-05,1.0816062354670854e-05
10.499999999999979,978510.9999499276,1.716193361824367e-05,2.1937701852292257e-05,1.097209163924297e-05
10.599999999999978,978510.9999496142,1.7132387136344945e-05,2.2123282276521627e-05,1.1129453437643273e-05
10.699999999999978,978510.9999492981,1.7106050527273848e-05,2.2306985154103158e-05,1.128813405878111e-05
10.799999999999978,976262.9999743501,1.2287744316130368e-05,1.0192540832639139e-05,3.1688865864832e-06
10.899999999999977,976262.9999742033,1.2189811549679695e-05,1.036389132278705e-05,3.2423043101843068e-06
