day,S,E,I,R
0,1166338,0,0,0
0.1,1166338.0,0.0,0.0,0.0
0.2,1166338.0,0.0,0.0,0.0
0.30000000000000004,1166338.0,0.0,0.0,0.0
0.4,1165667.9999874935,6.418082418005109e-07,1.1530870284338782e-05,3.337044970555408e-07
0.5,1165667.999987329,7.921899651820356e-07,1.1463096049474169e-05,4.158237268845427e-07
0.6,1165667.9999871652,9.386353453883612e-07,1.1398761709279974e-05,4.974712018631096e-07
0.7,1165667.9999870022,1.081270980435192e-06,1.1337765601435859e-05,5.786711276483082e-07
0.7999999999999999,1166337.9999980417,1.8446150841438427e-06,1.1235912647328039e-07,1.4021756169011777e-09
0.8999999999999999,1166337.9999980398,1.8099322536966052e-06,1.479722762874226e-07,2.3324949838091265e-09
0.9999999999999999,1166337.9999980375,1.7764332404095647e-06,1.8265263914034865e-07,3.5138445496987252e-09
1.0999999999999999,1166337.9999980347,1.7440816229976297e-06,2.1643008077713186e-07,4.939668774551816e-09
1.2,1166337.9999980314,1.7128421171686607e-06,2.4933353994847154e-07,6.603622116928133e-09
1.3,1166337.9999980277,1.6826805402044214e-06,2.8139105731211717e-07,8.499562516340873e-09
1.4000000000000001,1165667.9999839235,3.6227430368968947e-06,1.1306668525973508e-05,1.1469730055042559e-06
1.5000000000000002,1165667.999983762,3.710927230730634e-06,1.12992737414304e-05,1.2277074322967167e-06
1.6000000000000003,1165667.9999836006,3.79726067014658e-06,1.1293670463526596e-05,1.308395467088468e-06
1.7000000000000004,1165667.9999834392,3.881805341257675e-06,1.1289809678620217e-05,1.3890497303604247e-06
1.8000000000000005,1166337.9999961343,3.306060928794152e-06,5.369574629614605e-07,2.259244440778855e-08
1.9000000000000006,1166337.9999961262,3.248629313303193e-06,5.984450325852096e-07,2.6648398540605622e-08
2.0000000000000004,1166337.999996117,3.193193443705125e-06,6.583704437011007e-07,3.113794005845878e-08
2.1000000000000005,1166337.9999961073,3.139692065324773e-06,7.167839732126893e-07,3.6050091189727705e-08
2.2000000000000006,1166337.9999960966,3.0880658363946855e-06,7.737343386379054e-07,4.137422768489212e-08
2.3000000000000007,1166337.9999960852,3.0382572684682e-06,8.29268746732093e-07,4.710006785263289e-08
2.400000000000001,1165667.9999804364,5.994959147395245e-06,1.1603887517743558e-05,1.96373148621064e-06
2.500000000000001,1165667.9999802706,6.040374122491653e-06,1.1641224489094598e-05,2.046749361442447e-06
2.600000000000001,1165667.9999801044,6.085417907663777e-06,1.1679197065881421e-05,2.130036206467743e-06
2.700000000000001,1165667.9999799374,6.130106842843749e-06,1.171779349044687e-05,2.213596519089195e-06
2.800000000000001,1166337.9999941953,4.529340053636639e-06,1.191512837793911e-06,8.271697140520739e-08
2.9000000000000012,1166337.9999941776,4.457083170630525e-06,1.2725712259718951e-06,9.151847657716565e-08
3.0000000000000013,1166337.9999941587,4.387389337989538e-06,1.3516384018172292e-06,1.00891819781606e-07
3.1000000000000014,1166337.999994139,4.320180100391676e-06,1.4287788291427614e-06,1.1082300950937519e-07
3.2000000000000015,1166337.999994118,4.255379453548381e-06,1.504054974011204e-06,1.2129850753462808e-07
3.3000000000000016,1166337.9999940959,4.192913767859405e-06,1.577527367034295e-06,1.3230521486885463e-07
3.4000000000000017,1165667.9999769249,7.96349905095738e-06,1.2293326800913188e-05,2.8163406975099115e-06
3.5000000000000018,1165667.999976749,7.979685618982635e-06,1.2364694713900966e-05,2.904405170792149e-06
3.600000000000002,1165667.9999765723,7.996561085314328e-06,1.2435884145782277e-05,2.9929787684884835e-06
3.700000000000002,1165667.999976395,8.014109284450126e-06,1.250690993394817e-05,3.0820602689800916e-06
