day,S,E,I,R
0,1308265,0,0,0
0.1,1308265.0,0.0,0.0,0.0
0.2,1308265.0,0.0,0.0,0.0
0.30000000000000004,1308265.0,0.0,0.0,0.0
0.4,1306282.9999774883,1.1552548352390108e-06,2.07555665118098e-05,6.006680946999732e-07
0.5,1306282.999977192,1.425941937323871e-06,2.0633572889053434e-05,7.484827083921764e-07
0.6,1306282.9999768971,1.6895436216933958e-06,2.0517771076703786e-05,8.95448163353596e-07
0.7,1306282.999976604,1.9462877647758517e-06,2.040797808258424e-05,1.0416080297669518e-06
0.7999999999999999,1308264.9999951043,4.611446144549909e-06,2.8089223873889293e-07,3.505369439120441e-09
0.8999999999999999,1308264.9999950996,4.524740790071031e-06,3.699233454544784e-07,5.8311216758459474e-09
0.9999999999999999,1308264.9999950938,4.440994919728523e-06,4.5662253107012447e-07,8.78443694900624e-09
1.0999999999999999,1308264.9999950866,4.3601174821175915e-06,5.410644584659929e-07,1.2348926733969815e-08
1.2,1308264.9999950782,4.282020268259383e-06,6.233214730823261e-07,1.6508727492125664e-08
1.3,1308264.9999950686,4.20661782305512e-06,7.034636751715728e-07,2.1248484377145733e-08
1.4000000000000001,1306282.9999696428,7.707722380223984e-06,2.0576411094970122e-05,2.07217565980348e-06
1.5000000000000002,1306282.9999693488,7.846127992738345e-06,2.0584950959357292e-05,2.2191789128232246e-06
1.6000000000000003,1306282.9999690547,7.981913776681324e-06,2.0596162068639383e-05,2.3662527475820373e-06
1.7000000000000004,1306282.9999687606,8.11516938970054e-06,2.0609974098015867e-05,2.5134159918741893e-06
1.8000000000000005,1308264.9999903326,8.26741458400649e-06,1.3425085900654734e-06,5.648169905769669e-08
1.9000000000000006,1308264.9999903124,8.123792687491654e-06,1.4962713501135389e-06,6.662256259107694e-08
2.0000000000000004,1308264.99999029,7.985161616143503e-06,1.6461275624370756e-06,7.784770356662979e-08
2.1000000000000005,1308264.9999902654,7.851368188332438e-06,1.7922029561442513e-06,9.012966946292306e-08
2.2000000000000006,1308264.9999902388,7.722264006101108e-06,1.934619360735337e-06,1.0344189182287705e-07
2.3000000000000007,1308264.9999902102,7.597705306153361e-06,2.0734948276959677e-06,1.177586588359752e-07
2.400000000000001,1306282.9999619655,1.2939107399782934e-05,2.1521515680853274e-05,3.5729296733049434e-06
2.500000000000001,1306282.9999616581,1.2987292023346113e-05,2.1626680706433456e-05,3.7270302481647857e-06
