day,S,E,I,R
0,1377187,0,0,0
0.1,1377187.0,0.0,0.0,0.0
0.2,1377187.0,0.0,0.0,0.0
0.30000000000000004,1377187.0,0.0,0.0,0.0
0.4,1374209.9999911673,4.5327707077210606e-07,8.143677138314272e-06,2.3567880104547563e-07
0.5,1374209.9999910512,5.594841629107968e-07,8.09581158494115e-06,2.936755071122083e-07
0.6,1374209.9999909357,6.629112126819975e-07,8.050375457179027e-06,3.5133903631582144e-07
0.7,1374209.9999908204,7.636476299342992e-07,8.007296956014154e-06,4.0868648390161876e-07
0.7999999999999999,1377186.9999976344,2.2283204905758447e-06,1.3573137614929165e-07,1.6938475054584064e-09
0.8999999999999999,1377186.999997632,2.1864231525236435e-06,1.787525528418496e-07,2.817686145819e-09
0.9999999999999999,1377186.9999976293,2.1459558819461326e-06,2.2064691000610448e-07,4.244772732567899e-09
1.0999999999999999,1377186.9999976258,2.1068746814280465e-06,2.614505258744665e-07,5.967188082849672e-09
1.2,1377186.9999976219,2.069136927057304e-06,3.011983588573428e-07,7.97726669499047e-09
1.3,1377186.9999976172,2.032701325638309e-06,3.3992428245645707e-07,1.0267588875117722e-08
1.4000000000000001,1374209.9999876285,3.4084496882710756e-06,8.146038847876054e-06,8.155096079812738e-07
1.5000000000000002,1374209.9999875124,3.4561738456129308e-06,8.15646397356069e-06,8.737323084948207e-07
1.6000000000000003,1374209.9999873957,3.503100452267658e-06,8.167757998714062e-06,9.320325905936641e-07
1.7000000000000004,1374209.999987279,3.549257590341393e-06,8.179899125929711e-06,9.904165824276969e-07
1.8000000000000005,1377186.9999953287,3.994105505635571e-06,6.48671767517618e-07,2.7292223103724107e-08
1.9000000000000006,1377186.999995319,3.924720948992381e-06,7.229561371916738e-07,3.2192036134623935e-08
2.0000000000000004,1377186.999995308,3.8577474983507975e-06,7.953532264866341e-07,3.7615674788037545e-08
2.1000000000000005,1377186.9999952961,3.7931111505283264e-06,8.659237760811906e-07,4.354987656016355e-08
2.2000000000000006,1377186.9999952833,3.730740213370237e-06,9.347266427244184e-07,4.998180604534596e-08
2.3000000000000007,1377186.9999952696,3.670565233761212e-06,1.0018188579783857e-06,5.689904169033596e-08
2.400000000000001,1374209.9999841636,5.771070196588106e-06,8.649409754038322e-06,1.4142429519968788e-06
2.500000000000001,1374209.99998404,5.77913091327462e-06,8.702939227276862e-06,1.4762157585566581e-06
2.600000000000001,1374209.9999839158,5.787789127495329e-06,8.756254329995332e-06,1.5385701448628452e-06
2.700000000000001,1374209.9999837906,5.797029975991594e-06,8.809368346556776e-06,1.601304627375026e-06
2.800000000000001,1377186.9999929862,5.4727259504037125e-06,1.4394975041733432e-06,9.992774149942417e-08
2.9000000000000012,1377186.999992965,5.385416521840001e-06,1.5374403094509092e-06,1.1056111821338722e-07
3.0000000000000013,1377186.9999929424,5.3012040546450425e-06,1.6329771048312314e-06,1.2188544639886653e-07
3.1000000000000014,1377186.9999929185,5.2199937503152474e-06,1.7261857826797926e-06,1.338838199177559e-07
3.2000000000000015,1377186.999992893,5.1416937719596144e-06,1.8171418214569132e-06,1.46539880339374e-07
3.3000000000000016,1377186.9999928665,5.066215152051002e-06,1.9059183609945627e-06,1.5983779996854876e-07
3.4000000000000017,1374209.9999806553,7.749194510228753e-06,9.530150499766922e-06,2.062985652771421e-06
3.5000000000000018,1374209.999980519,7.730542766346543e-06,9.616565532631385e-06,2.131367370926774e-06
3.600000000000002,1374209.9999803817,7.713482589091144e-06,9.702009739415613e-06,2.200362849005011e-06
3.700000000000002,1374209.9999802432,7.697968732157332e-06,9.786521294913295e-06,2.269965289573664e-06
3.800000000000002,1377186.9999905312,6.784926895961664e-06,2.444481741368631e-06,2.3699309831665982e-07
3.900000000000002,1377186.9999904954,6.685982849707105e-06,2.561305273142926e-06,2.5487258383664134e-07
4.000000000000002,1377186.999990458,6.590630612809296e-06,2.6753615116385532e-06,2.73576585434718e-07
4.100000000000001,1377186.9999904188,6.498760565813329e-06,2.786740633678485e-06,2.9308566047895395e-07
4.200000000000001,1377186.9999903783,6.410266515403146e-06,2.8955300240427634e-06,3.133810004333327e-07
4.300000000000001,1377186.9999903361,6.325045587690464e-06,3.0018143625490544e-06,3.344444112272359e-07
4.4,1374209.9999770173,9.488885630236754e-06,1.0705951421241055e-05,2.7855713959590117e-06
4.5,1374209.9999768646,9.452415992859726e-06,1.0818489306513246e-05,2.862445311221868e-06
4.6,1374209.99997671,9.41826021656338e-06,1.092952258029936e-05,2.9401176609653924e-06
4.699999999999999,1374209.999976554,9.386351202897491e-06,1.1039107392252684e-05,3.0185778995367205e-06
4.799999999999999,1377186.9999879077,8.01396069184479e-06,3.6241161012501737e-06,4.522512389869684e-07
4.899999999999999,1377186.999987855,7.907478655567331e-06,3.756960959655256e-06,4.786140611150547e-07
