day,S,E,I,R
0,755733,0,0,0
0.1,755733.0,0.0,0.0,0.0
0.2,755733.0,0.0,0.0,0.0
0.30000000000000004,755733.0,0.0,0.0,0.0
0.4,755732.7185999994,3.088702163673375e-11,5.549231324338046e-10,1.6059528920797896e-11
0.5,755732.7185999994,3.812414207455272e-11,5.51661497380948e-10,2.001151685631863e-11
0.6,755732.7185999994,4.517182599706425e-11,5.48565407259106e-10,2.39408015896622e-11
0.7,755732.7185999994,5.2036165933774116e-11,5.456299695691137e-10,2.784854801807496e-11
0.7999999999999999,755732.9999999999,1.5211961137691015e-10,9.265904200230956e-12,1.156330184040427e-13
0.8999999999999999,755732.9999999999,1.4925942730143288e-10,1.2202808791431352e-11,1.9235353412718547e-13
0.9999999999999999,755732.9999999999,1.4649686890835287e-10,1.5062789372166567e-11,2.8977572178237426e-13
1.0999999999999999,755732.9999999999,1.438289326487012e-10,1.7848308876613524e-11,4.0735896657766973e-13
1.2,755732.9999999999,1.4125270873774607e-10,2.056175379263516e-11,5.445799716441685e-13
1.3,755732.9999999999,1.3876537823409497e-10,2.3205436545190075e-11,7.00932220547991e-13
1.4000000000000001,755732.7185999992,2.3167526459797644e-10,5.549740272913784e-10,5.556638526532365e-11
1.5000000000000002,755732.7185999992,2.349372312930227e-10,5.556736978280211e-10,5.953294842351108e-11
1.6000000000000003,755732.7185999992,2.3814450272343256e-10,5.564328479448615e-10,6.350472255951845e-11
1.7000000000000004,755732.7185999992,2.4129900319557777e-10,5.572499835549583e-10,6.748212716220317e-11
1.8000000000000005,755732.9999999998,2.7275092632448165e-10,4.428764131390111e-11,1.8632057495091124e-12
1.9000000000000006,755732.9999999998,2.680126404005778e-10,4.9360462735456506e-11,2.1977412471606607e-12
2.0000000000000004,755732.9999999998,2.634390083715684e-10,5.430440189871368e-11,2.5680483814084602e-12
2.1000000000000005,755732.9999999998,2.5902497657229316e-10,5.91236067732561e-11,2.9732214566756357e-12
2.2000000000000006,755732.9999999998,2.5476564915727816e-10,6.382209667543309e-11,3.412383943837633e-12
2.3000000000000007,755732.9999999998,2.5065628318466393e-10,6.840376627988269e-11,3.884687575673002e-12
2.400000000000001,755732.7185999991,3.9227909268724386e-10,5.890888086207559e-10,9.635054540286346e-11
2.500000000000001,755732.7185999991,3.928434033249952e-10,5.92719300427763e-10,1.0057129736697271e-10
2.600000000000001,755732.7185999991,3.9344788883077496e-10,5.96335600673859e-10,1.0481793019263672e-10
