day,S,E,I,R
0,834930,0,0,0
0.1,834930.0,0.0,0.0,0.0
0.2,834930.0,0.0,0.0,0.0
0.30000000000000004,834930.0,0.0,0.0,0.0
0.4,834929.3564999691,1.5796505351357966e-09,2.8380354487328866e-08,8.213301933779499e-10
0.5,834929.3564999688,1.9497775518128105e-09,2.821354515176848e-08,1.0234461477945818e-09
0.6,834929.3564999684,2.310216243849815e-09,2.8055202256965726e-08,1.2244009955855816e-09
0.7,834929.3564999681,2.661278200612963e-09,2.790507558653467e-08,1.4242543129244047e-09
0.7999999999999999,834929.9999999942,5.6083030798115855e-09,3.4161275190706885e-10,4.2631256241866946e-12
0.8999999999999999,834929.9999999942,5.5028546171567e-09,4.4988972497364137e-10,7.091636035873573e-12
0.9999999999999999,834929.9999999942,5.4010053907232455e-09,5.55330685241476e-10,1.0683369870253586e-11
1.0999999999999999,834929.9999999942,5.30264466651197e-09,6.580264354756127e-10,1.5018395893114482e-11
1.2,834929.9999999942,5.207665167397159e-09,7.580649600398723e-10,2.00774213425634e-11
1.3,834929.9999999942,5.115962965439804e-09,8.555315127677334e-10,2.584177211306986e-11
1.4000000000000001,834929.3564999595,9.902152894046929e-09,2.801491832505646e-08,2.829319581635794e-09
1.5000000000000002,834929.3564999591,1.0102314665098913e-08,2.801486568469287e-08,3.029423569876769e-09
1.6000000000000003,834929.3564999588,1.0298512223001092e-08,2.8018762711533902e-08,3.2295413520577235e-09
1.7000000000000004,834929.3564999584,1.0490879927754842e-08,2.8026503637280028e-08,3.429700760294031e-09
1.8000000000000005,834929.9999999886,1.0055704122929997e-08,1.6327842913260831e-09,6.869214566396007e-11
1.9000000000000006,834929.9999999886,9.881014336195224e-09,1.8198076385870324e-09,8.102570619013681e-11
2.0000000000000004,834929.9999999886,9.712394962742203e-09,2.002079391159944e-09,9.467808531002774e-11
2.1000000000000005,834929.9999999886,9.549659685471498e-09,2.179752475215598e-09,1.096158920949754e-10
2.2000000000000006,834929.9999999886,9.392628005735282e-09,2.352975073773684e-09,1.258068109168469e-10
2.3000000000000007,834929.9999999886,9.241125062092996e-09,2.5218907745984924e-09,1.4321956809936877e-10
2.400000000000001,834929.3564999499,1.6541113958569775e-08,2.9087410336131886e-08,4.8649833120950636e-09
2.500000000000001,834929.3564999495,1.662498461046921e-08,2.9210866459801532e-08,5.073190969899264e-09
2.600000000000001,834929.356499949,1.670894065150248e-08,2.9335116187135732e-08,5.282283293814639e-09
2.700000000000001,834929.3564999485,1.6792991615426747e-08,2.9460155666859385e-08,5.492265938554366e-09
2.800000000000001,834929.9999999827,1.3785545964832265e-08,3.6242418727388973e-09,2.5154393602529553e-10
2.9000000000000012,834929.9999999827,1.356559233657406e-08,3.8709677747075044e-09,2.783162097356984e-10
3.0000000000000013,834929.9999999827,1.335344048277779e-08,4.1116324642392e-09,3.0682904547112434e-10
3.1000000000000014,834929.9999999825,1.3148851588943302e-08,4.346432165939385e-09,3.370398533368212e-10
3.2000000000000015,834929.9999999824,1.295159430140175e-08,4.57555702335372e-09,3.689074232096067e-10
3.3000000000000016,834929.9999999823,1.2761444494924564e-08,4.79919128860387e-09,4.0239188198257066e-10
3.4000000000000017,834929.3564999399,2.207660853909688e-08,3.12432967629445e-08,7.017620425316237e-09
3.5000000000000018,834929.3564999395,2.2081361491255413e-08,3.1460932078512805e-08,7.241564968488573e-09
3.600000000000002,834929.356499939,2.208909852006831e-08,3.1677142984156105e-08,7.467058920868244e-09
3.700000000000002,834929.3564999385,2.209974039028306e-08,3.189199829377049e-08,7.694092355098457e-09
3.800000000000002,834929.9999999764,1.7102826653915806e-08,6.156570736834126e-09,5.966903777933236e-10
3.900000000000002,834929.9999999763,1.6853343415794192e-08,6.451085541411815e-09,6.417219442494023e-10
4.000000000000002,834929.9999999761,1.661291605742691e-08,6.738623087144046e-09,6.888321316143525e-10
4.100000000000001,834929.999999976,1.6381268197055256e-08,7.019410734485254e-09,7.379719185839102e-10
4.200000000000001,834929.9999999759,1.615813209117617e-08,7.293668804363542e-09,7.89093882583114e-10
4.300000000000001,834929.9999999758,1.5943248365493647e-08,7.56161079773518e-09,8.421521502722342e-10
4.4,834929.3564999297,2.6917272372122408e-08,3.424432498098751e-08,9.35558905011221e-09
4.5,834929.3564999292,2.6868619715640636e-08,3.4536534531603685e-08,9.601236798563307e-09
4.6,834929.3564999287,2.6825063401136534e-08,3.482574573312955e-08,9.848960976278685e-09
4.699999999999999,834929.3564999283,2.678646010621367e-08,3.5112080055139684e-08,1.0098740602521802e-08
4.799999999999999,834929.9999999697,2.021772263721701e-08,9.131424371657037e-09,1.1389423102619317e-09
4.899999999999999,834929.9999999696,1.9948925719019526e-08,9.466647601120146e-09,1.205368621527562e-09
4.999999999999998,834929.9999999695,1.9690138141964774e-08,9.794228495360445e-09,1.274161938713114e-09
5.099999999999998,834929.9999999694,1.9441055405053087e-08,1.011441786772261e-08,1.3452685741635982e-09
5.1999999999999975,834929.9999999693,1.9201382528927216e-08,1.04274587735794e-08,1.4186366038945234e-09
5.299999999999997,834929.9999999691,1.8970833759330055e-08,1.0733586752328677e-08,1.4942158130466456e-09
5.399999999999997,834929.999999969,1.8749132279803272e-08,1.1033030061851009e-08,1.5719576430421995e-09
5.4999999999999964,834929.9999999689,1.8536009933338912e-08,1.1326009905662766e-08,1.6518151403896013e-09
5.599999999999996,834929.9999999688,1.8331206952705e-08,1.1612740652992338e-08,1.7337429070852657e-09
5.699999999999996,834929.9999999687,1.8134471699174856e-08,1.189343005199999e-08,1.8176970525627808e-09
5.799999999999995,834929.9999999686,1.7945560409398297e-08,1.2168279436354995e-08,1.903635147141231e-09
5.899999999999995,834929.9999999683,1.7764236950160974e-08,1.2437483925377045e-08,1.991516176925966e-09
5.999999999999995,834929.9999999681,1.7590272580786118e-08,1.2701232617942494e-08,2.081300500116566e-09
6.099999999999994,834929.9999999679,1.7423445722940512e-08,1.2959708780349687e-08,2.17294980467816e-09
6.199999999999994,834929.9999999676,1.7263541737614e-08,1.3213090028331665e-08,2.2664270673336312e-09
6.299999999999994,834929.9999999674,1.7110352709049e-08,1.3461548503398579e-08,2.361696513835551e-09
6.399999999999993,834929.9999999672,1.6963677235403474e-08,1.3705251043686527e-08,2.458723580477982e-09
6.499999999999993,834929.9999999669,1.6823320225937546e-08,1.3944359349483982e-08,2.557474876809517e-09
6.5999999999999925,834929.9999999667,1.668909270452046e-08,1.4179030143601681e-08,2.6579181495101396e-09
6.699999999999992,834929.9999999665,1.6560811619260995e-08,1.4409415326746644e-08,2.7600222473956463e-09
6.799999999999992,834929.9999999662,1.643829965807049e-08,1.4635662128055999e-08,2.8637570875145043e-09
6.8999999999999915,834929.999999966,1.632138506997364e-08,1.485791325094145e-08,2.9690936223031166e-09
6.999999999999991,834929.9999999658,1.620990149198798e-08,1.5076307014390508e-08,3.076003807766521e-09
7.099999999999991,834929.9999999655,1.6103687781398494e-08,1.529097748986604e-08,3.18446057265258e-09
7.19999999999999,834929.9999999653,1.6002587853259316e-08,1.5502054633941344e-08,3.2944377885887144e-09
7.29999999999999,834929.9999999651,1.590645052295956e-08,1.5709664416803574e-08,3.405910241151197e-09
7.39999999999999,834929.3564999071,3.0782105739385966e-08,4.439796818814236e-08,1.782769272496538e-08
