day,S,E,I,R
0,8839469,0,0,0
0.1,8839469.0,0.0,0.0,0.0
0.2,8839469.0,0.0,0.0,0.0
0.30000000000000004,8839469.0,0.0,0.0,0.0
0.4,8839507.483699976,1.1267745945140917e-09,2.0243884142942304e-08,5.85859957643134e-10
0.5,8839507.483699976,1.390788507628812e-09,2.0124898001858215e-08,7.300305305116758e-10
0.6,8839507.483699976,1.6478916782565372e-09,2.0011951025854928e-08,8.733728787709238e-10
0.7,8839507.483699976,1.8983063650385893e-09,1.9904864734021307e-08,1.0159294984775655e-09
0.7999999999999999,8839468.999999993,4.6762221472119965e-09,2.8483787226450866e-10,3.554608618172665e-12
0.8999999999999999,8839468.999999993,4.5882988610702686e-09,3.7511957998986635e-10,5.913030201802354e-12
0.9999999999999999,8839468.999999993,4.503376630308782e-09,4.630366106158418e-10,8.907830066291111e-12
1.0999999999999999,8839468.999999993,4.421363124543036e-09,5.486646757961858e-10,1.2522389480889517e-11
1.2,8839468.999999993,4.342168895741424e-09,6.320771371921445e-10,1.6740622075235565e-11
1.3,8839468.999999993,4.26570728843558e-09,7.13345079739495e-10,2.1546957316742443e-11
1.4000000000000001,8839507.483699964,7.669012831498702e-09,2.009775590696803e-08,2.022062815133452e-09
1.5000000000000002,8839507.483699964,7.801414938911911e-09,2.0108871031055378e-08,2.1656563823038727e-09
1.6000000000000003,8839507.483699964,7.931352519089871e-09,2.0122520983046183e-08,2.309338436293037e-09
1.7000000000000004,8839507.483699964,8.05891022505242e-09,2.0138639453941804e-08,2.453126844906944e-09
1.8000000000000005,8839468.999999985,8.384480437045699e-09,1.3614210969322034e-09,5.727574439596581e-11
1.9000000000000006,8839468.999999985,8.238823496020123e-09,1.517361802693126e-09,6.75595091313134e-11
2.0000000000000004,8839468.999999985,8.098228086326682e-09,1.6693406125700251e-09,7.894290931477091e-11
2.1000000000000005,8839468.999999985,7.962538856131355e-09,1.8174850369265301e-09,9.139810347594841e-11
2.2000000000000006,8839468.999999985,7.831605305044957e-09,1.9619186312706872e-09,1.0489814673370682e-10
2.3000000000000007,8839468.999999985,7.705281633000972e-09,2.102761119570892e-09,1.1941696298992703e-10
2.400000000000001,8839507.483699955,1.2894721304256277e-08,2.1071981595487147e-08,3.489723431802263e-09
2.500000000000001,8839507.483699955,1.2937426709068092e-08,2.1179406735396702e-08,3.6406211955878423e-09
2.600000000000001,8839507.483699955,1.2980805890414196e-08,2.128692509589444e-08,3.792286607106814e-09
2.700000000000001,8839507.483699955,1.3024846825119136e-08,2.1394549320664233e-08,3.9447203775734306e-09
2.800000000000001,8839468.999999978,1.1494435754473412e-08,3.0219052569609913e-09,2.0973819049467114e-10
2.9000000000000012,8839468.999999978,1.1311037659310316e-08,3.2276261654506713e-09,2.320610038212545e-10
3.0000000000000013,8839468.999999978,1.1134144710634119e-08,3.4282932140763717e-09,2.558351037707581e-10
3.1000000000000014,8839468.999999978,1.096355778408988e-08,3.6240700155916935e-09,2.810249787418413e-10
3.2000000000000015,8839468.999999978,1.0799083976189571e-08,3.815115112341624e-09,3.07596267591463e-10
3.3000000000000016,8839468.999999978,1.064053641054362e-08,4.001582134381479e-09,3.3551572398536685e-10
3.4000000000000017,8839507.483699944,1.7262919028137516e-08,2.2890668662895224e-08,5.058427576740648e-09
3.5000000000000018,8839507.483699944,1.724485147767859e-08,2.307159384381349e-08,5.222579498608368e-09
3.600000000000002,8839507.483699944,1.722970065912379e-08,2.3250900437822564e-08,5.388017920922872e-09
3.700000000000002,8839507.483699944,1.721738592433464e-08,2.3428657284616925e-08,5.554731529457976e-09
3.800000000000002,8839468.99999997,1.4260396578246944e-08,5.133369846140843e-09,4.975224764147091e-10
3.900000000000002,8839468.99999997,1.4052376578586904e-08,5.378937320791522e-09,5.35069951405349e-10
4.000000000000002,8839468.99999997,1.3851907403208274e-08,5.618687132548123e-09,5.7435058778332e-10
4.100000000000001,8839468.99999997,1.3658758604031716e-08,5.852808855354572e-09,6.153235114132114e-10
4.200000000000001,8839468.99999997,1.3472706935585722e-08,6.081486193573064e-09,6.579491811857097e-10
4.300000000000001,8839468.99999997,1.3293536130672975e-08,6.3048971650493696e-09,7.021893477492682e-10
4.4,8839507.483699935,2.109633206118342e-08,2.536944698205248e-08,6.781504659496976e-09
4.5,8839507.483699935,2.1037417203603095e-08,2.5608715924574257e-08,6.963571245727707e-09
4.6,8839507.483699935,2.098305311157186e-08,2.584515334422115e-08,7.1473367170345415e-09
4.699999999999999,8839507.483699935,2.093310962538776e-08,2.607886878229743e-08,7.332781241488367e-09
4.799999999999999,8839468.999999963,1.685760878613406e-08,7.613813277707755e-09,9.496540089380442e-10
4.899999999999999,8839468.999999963,1.663348495291215e-08,7.893323599516348e-09,1.0050404975247293e-09
4.999999999999998,8839468.999999963,1.6417706944080133e-08,8.166461714894978e-09,1.0624006040713436e-09
5.099999999999998,8839468.999999963,1.621002086561665e-08,8.43343675290634e-09,1.1216895636192223e-09
5.1999999999999975,8839468.999999963,1.6010180762679805e-08,8.694451373988424e-09,1.1828640817644612e-09
5.299999999999997,8839468.999999963,1.5817948372349155e-08,8.949701971732504e-09,1.2458822891778928e-09
5.399999999999997,8839468.999999963,1.563309288407281e-08,9.19937886837472e-09,1.3107036975437622e-09
5.4999999999999964,8839468.999999963,1.5455390707579528e-08,9.443666504197144e-09,1.377289156872906e-09
5.599999999999996,8839468.999999963,1.5284625248023258e-08,9.682743621028116e-09,1.4456008141476103e-09
5.699999999999996,8839468.999999963,1.5120586688134705e-08,9.916783440025719e-09,1.5156020732566603e-09
5.799999999999995,8839468.999999963,1.496307177716162e-08,1.014595383392253e-08,1.5872575561803864e-09
5.899999999999995,8839468.999999963,1.4811883626386274e-08,1.0370417493904252e-08,1.6605330653867644e-09
5.999999999999995,8839468.999999963,1.4666831511015185e-08,1.0590332091289415e-08,1.7353955474008393e-09
6.099999999999994,8839468.999999963,1.4527730678242504e-08,1.0805850434172177e-08,1.811813057510922e-09
6.199999999999994,8839468.999999963,1.4394402161294742e-08,1.1017120619185156e-08,1.8897547255761407e-09
6.299999999999994,8839468.999999963,1.4266672599270426e-08,1.122428617853437e-08,1.9691907229010397e-09
6.399999999999993,8839468.999999963,1.4144374062594136e-08,1.1427486222453602e-08,2.0500922301439817e-09
6.499999999999993,8839468.999999963,1.4027343883909968e-08,1.1626855577220936e-08,2.132431406227148e-09
6.5999999999999925,8839468.999999963,1.3915424494244958e-08,1.182252491887573e-08,2.2161813582169344e-09
6.699999999999992,8839468.999999963,1.3808463264278223e-08,1.2014620902770045e-08,2.3013161121445144e-09
6.799999999999992,8839468.999999963,1.3706312350556759e-08,1.220326628908427e-08,2.387810584737278e-09
6.8999999999999915,8839468.999999963,1.360882854650375e-08,1.2388580064432775e-08,2.475640556032774e-09
6.999999999999991,8839468.999999963,1.3515873138070046e-08,1.2570677559681366e-08,2.5647826428476624e-09
7.099999999999991,8839468.999999963,1.3427311763884158e-08,1.2749670564094637e-08,2.6552142730750458e-09
7.19999999999999,8839468.999999963,1.334301427976057e-08,1.2925667435927547e-08,2.7469136607843696e-09
7.29999999999999,8839468.999999963,1.3262854627430586e-08,1.3098773209572057e-08,2.8398597820988968e-09
7.39999999999999,8839507.48369992,2.3862683459798847e-08,3.358704246473596e-08,1.3140641182795675e-08
7.499999999999989,8839507.48369992,2.3865219240619124e-08,3.38235684190886e-08,1.3381394339976098e-08
7.599999999999989,8839507.48369992,2.3871050186534524e-08,3.405849443953097e-08,1.3623831208176747e-08
7.699999999999989,8839507.48369992,2.3880088419751698e-08,3.429189670232881e-08,1.386794063272646e-08
7.799999999999988,8839468.999999955,1.763108371038845e-08,1.4210233541221022e-08,3.3261627871105963e-09
7.899999999999988,8839468.999999955,1.7484722207429605e-08,1.4458987921120292e-08,3.4285556640510224e-09
7.999999999999988,8839468.999999955,1.7344744195964618e-08,1.4703119019145095e-08,3.532708750610839e-09
8.099999999999987,8839468.999999955,1.7210959011989346e-08,1.4942785043830813e-08,3.6385895913212874e-09
8.199999999999987,8839468.999999955,1.7083181969863613e-08,1.517813933794021e-08,3.746166843304951e-09
8.299999999999986,8839468.999999955,1.696123417619465e-08,1.540933053036984e-08,3.8554102420656196e-09
8.399999999999986,8839507.483699908,2.8262017430979787e-08,3.668781707265126e-08,1.56498025869734e-08
8.499999999999986,8839507.483699908,2.8221297313385975e-08,3.698951377075343e-08,1.5912937678931475e-08
8.599999999999985,8839507.483699908,2.818565064733782e-08,3.728830245226388e-08,1.6178217288765672e-08
8.699999999999985,8839507.483699908,2.8154935841345007e-08,3.758430350497184e-08,1.6445621077082846e-08
8.799999999999985,8839468.999999948,2.1313698695258382e-08,1.680382009515318e-08,4.4293155122001745e-09
8.899999999999984,8839468.999999948,2.113148821774634e-08,1.7107144620073194e-08,4.550429559608145e-09
8.999999999999984,8839468.999999948,2.0957135154358566e-08,1.740475781919268e-08,4.673689695339861e-09
9.099999999999984,8839468.999999948,2.079040452795294e-08,1.7696854574101395e-08,4.7990558238429485e-09
9.199999999999983,8839468.999999948,2.0631068727845174e-08,1.7983623770415207e-08,4.926489220048999e-09
9.299999999999983,8839468.999999948,2.0478907280472436e-08,1.8265248484956152e-08,5.055952487217208e-09
9.399999999999983,8839507.483699897,3.245834185133599e-08,4.0415555325293544e-08,1.840346305069555e-08
9.499999999999982,8839507.483699897,3.238725334514426e-08,4.0774043683432096e-08,1.8693428274824358e-08
9.599999999999982,8839507.483699897,3.23226428750328e-08,4.1128628670948685e-08,1.8985940095753954e-08
9.699999999999982,8839507.483699897,3.226432695878103e-08,4.147946533227147e-08,1.928097118883934e-08
9.799999999999981,8839468.99999994,2.488930564062718e-08,1.990982850289208e-08,5.736322831215814e-09
9.89999999999998,8839468.99999994,2.468057207053194e-08,2.026203700400599e-08,5.8797977622344905e-09
9.99999999999998,8839468.99999994,2.4480906343514403e-08,2.060766981652809e-08,6.0257648477390515e-09
10.09999999999998,8839468.99999994,2.4290037502305453e-08,2.0946951735544654e-08,6.1741779255466676e-09
10.19999999999998,8839468.99999994,2.4107703085086317e-08,2.1280100641545287e-08,6.324992414328163e-09
10.29999999999998,8839468.99999994,2.393364886100837e-08,2.160732771628812e-08,6.478165264993053e-09
10.399999999999979,8839507.483699888,3.658312793176008e-08,4.4702903773112824e-08,2.1443829879452473e-08
10.499999999999979,8839507.483699888,3.649100260835196e-08,4.5112868552277154e-08,2.1764603334740723e-08
10.599999999999978,8839507.483699888,3.640649995036267e-08,4.5518155801974346e-08,2.2088288293779645e-08
10.699999999999978,8839507.483699888,3.6329402860840626e-08,4.591894855119344e-08,2.24148520026822e-08
10.799999999999978,8839468.999999933,2.845835845170601e-08,2.3481799403613744e-08,7.28198332130782e-09
10.899999999999977,8839468.999999933,2.8229797883375766e-08,2.3879511924728797e-08,7.451135274092632e-09
10.999999999999977,8839468.999999933,2.8011336300409674e-08,2.4269940097462247e-08,7.623101863859992e-09
11.099999999999977,8839468.999999933,2.78026724847765e-08,2.4653334006595008e-08,7.797831957359578e-09
11.199999999999976,8839468.999999933,2.7603514665273677e-08,2.5029936048796482e-08,7.975276180058231e-09
11.299999999999976,8839468.999999933,2.741358022344053e-08,2.5399981172658048e-08,8.155386862086653e-09
11.399999999999975,8839507.483699877,4.0734888358640524e-08,4.950894293124762e-08,2.480929205559448e-08
11.499999999999975,8839507.483699877,4.062852835030873e-08,4.996729804861749e-08,2.5164567559859938e-08
11.599999999999975,8839507.483699877,4.0530757296537876e-08,5.042035721543114e-08,2.5523097990368806e-08
11.699999999999974,8839507.483699877,4.0441330219742294e-08,5.086832684008897e-08,2.5884846259869848e-08
11.799999999999974,8839468.999999925,3.2096793494338456e-08,2.7493413711061057e-08,9.098534469377451e-09
11.899999999999974,8839468.999999925,3.185323812161488e-08,2.7934932239301128e-08,9.296497624893945e-09
11.999999999999973,8839468.999999925,3.162069394061532e-08,2.836856495133324e-08,9.497586155926504e-09
12.099999999999973,8839468.999999925,3.13988333216635e-08,2.8794584127061725e-08,9.701744712703174e-09
12.199999999999973,8839468.999999925,3.118733891399921e-08,2.9213253682301605e-08,9.908919860278768e-09
12.299999999999972,8839468.999999925,3.098590332580495e-08,2.9624829429946123e-08,1.011906001972903e-08
12.399999999999972,8839468.999999925,3.079422881420434e-08,3.002955933299879e-08,1.0332115411181086e-08
12.499999999999972,8839468.999999925,3.0612026984921565e-08,3.042768374972342e-08,1.0548037998622946e-08
12.599999999999971,8839468.999999925,3.0439018501300864e-08,3.081943567115785e-08,1.0766781436436675e-08
12.69999999999997,8839468.999999925,3.027493280239439e-08,3.120504095122917e-08,1.0988301017601529e-08
12.79999999999997,8839468.999999925,3.01195078298359e-08,3.1584718529701157e-08,1.1212553623515028e-08
12.89999999999997,8839468.999999925,2.997248976322647e-08,3.1958680648177146e-08,1.1439497675381588e-08
12.99999999999997,8839468.999999925,2.9833632763767044e-08,3.232713305937484e-08,1.1669093087119868e-08
13.09999999999997,8839468.999999925,2.970269872588088e-08,3.2690275229882666e-08,1.190130121974153e-08
13.199999999999969,8839468.999999925,2.9579457036576838e-08,3.3048300536600774e-08,1.2136084837155604e-08
13.299999999999969,8839468.999999925,2.946368434231244e-08,3.3401396457063574e-08,1.2373408063354007e-08
13.399999999999968,8839468.999999925,2.9355164323122912e-08,3.374974475383435e-08,1.2613236340935255e-08
13.499999999999968,8839468.999999925,2.9253687473789856e-08,3.409352165315679e-08,1.2855536390924645e-08
13.599999999999968,8839468.999999925,2.9159050891830206e-08,3.4432898018042326e-08,1.3100276173850531e-08
13.699999999999967,8839468.999999925,2.9071058072092944e-08,3.476803951596667e-08,1.3347424852037618e-08
13.799999999999967,8839468.999999925,2.8989518707757678e-08,3.509910678134361e-08,1.3596952753079297e-08
13.899999999999967,8839468.999999925,2.8914248497535625e-08,3.542625557293873e-08,1.3848831334452372e-08
13.999999999999966,8839468.999999925,2.8845068958879737e-08,3.574963692638079e-08,1.4103033149238548e-08
14.099999999999966,8839468.999999925,2.8781807247016712e-08,3.606939730192352e-08,1.4359531812918252e-08
14.199999999999966,8839468.999999925,2.8724295979619515e-08,3.6385678727605824e-08,1.4618301971203362e-08
14.299999999999965,8839468.999999925,2.8672373066944647e-08,3.669861893795383e-08,1.4879319268876502e-08
14.399999999999965,8839507.483699858,4.425559179631953e-08,6.40554564420685e-08,3.7045626197743845e-08
14.499999999999964,8839507.483699858,4.4285260236185244e-08,6.448180285154928e-08,3.7504689297569716e-08
14.599999999999964,8839507.483699858,4.4320371361958134e-08,6.490576051281626e-08,3.796678912269483e-08
14.699999999999964,8839507.483699858,4.4360783615248234e-08,6.532745347652138e-08,3.843190905588269e-08
14.799999999999963,8839468.999999918,3.4763661698996953e-08,3.859815052006512e-08,1.6222058663897542e-08
14.899999999999963,8839468.999999918,3.462418306089013e-08,3.9014821777312085e-08,1.6499251283037686e-08
14.999999999999963,8839468.999999918,3.449331919849562e-08,3.942583414516606e-08,1.6779399788497163e-08
15.099999999999962,8839468.999999918,3.437082098345209e-08,3.983139708327676e-08,1.706246451156433e-08
15.199999999999962,8839468.999999918,3.4256447137540726e-08,4.0231713674396486e-08,1.7348407256772703e-08
